participant_id,trial_index,choice,choice_B,problem_id,lottery_A,lottery_B,probabilities_A,outcomes_A,probabilities_B,outcomes_B
P029,24,A,0,problem1581,-8 for sure,50% chance of -45; 1.5625% chance of 38.5; 7.8125% chance of 39.5; 15.625% chance of 40.5; 15.625% chance of 41.5; 7.8125% chance of 42.5; 1.5625% chance of 43.5,[1.0],[-8.0],"[0.5, 0.015625, 0.078125, 0.15625, 0.15625, 0.078125, 0.015625]","[-45.0, 38.5, 39.5, 40.5, 41.5, 42.5, 43.5]"
P029,25,B,1,problem14357,7 for sure,60% chance of -21; 40% chance of 40,[1.0],[7.0],"[0.6, 0.4]","[-21.0, 40.0]"
P029,26,B,1,problem3684,80% chance of 0; 20% chance of 20,10 for sure,"[0.8, 0.2]","[0.0, 20.0]",[1.0],[10.0]
P029,27,A,0,problem702,10% chance of 25; 90% chance of -12,80% chance of -16; 0.625% chance of 53.5; 3.125% chance of 54.5; 6.25% chance of 55.5; 6.25% chance of 56.5; 3.125% chance of 57.5; 0.625% chance of 58.5,"[0.1, 0.9]","[25.0, -12.0]","[0.8, 0.00625, 0.03125, 0.0625, 0.0625, 0.03125, 0.00625]","[-16.0, 53.5, 54.5, 55.5, 56.5, 57.5, 58.5]"
P029,28,A,0,problem255,75% chance of -27; 25% chance of 84,60% chance of 7; 40% chance of -6,"[0.75, 0.25]","[-27.0, 84.0]","[0.6, 0.4]","[7.0, -6.0]"
P029,29,A,0,problem3746,5% chance of 54; 95% chance of -12,40% chance of -45; 1.875% chance of 14.5; 9.375% chance of 15.5; 18.75% chance of 16.5; 18.75% chance of 17.5; 9.375% chance of 18.5; 1.875% chance of 19.5,"[0.05, 0.95]","[54.0, -12.0]","[0.4, 0.01875, 0.09375, 0.1875, 0.1875, 0.09375, 0.01875]","[-45.0, 14.5, 15.5, 16.5, 17.5, 18.5, 19.5]"
P029,30,A,0,problem3449,25% chance of -3; 37.5% chance of 2; 18.75% chance of 4; 9.375% chance of 8; 4.6875% chance of 16; 2.34375% chance of 32; 1.17188% chance of 64; 1.17188% chance of 128,-4 for sure,"[0.25, 0.375, 0.1875, 0.09375, 0.046875, 0.0234375, 0.0117188, 0.0117188]","[-3.0, 2.0, 4.0, 8.0, 16.0, 32.0, 64.0, 128.0]",[1.0],[-4.0]
P029,31,B,1,problem10610,50% chance of 25; 50% chance of 9,90% chance of 19; 10% chance of 46,"[0.5, 0.5]","[25.0, 9.0]","[0.9, 0.1]","[19.0, 46.0]"
P029,32,A,0,problem893,40% chance of 89; 60% chance of -11,25% chance of -31; 75% chance of 63,"[0.4, 0.6]","[89.0, -11.0]","[0.25, 0.75]","[-31.0, 63.0]"
P029,33,B,1,problem7704,75% chance of 3; 0.19531% chance of 46.5; 1.36719% chance of 47.5; 4.10156% chance of 48.5; 6.83594% chance of 49.5; 6.83594% chance of 50.5; 4.10156% chance of 51.5; 1.36719% chance of 52.5; 0.19531% chance of 53.5,40% chance of 33; 60% chance of -2,"[0.75, 0.0019531000000000001, 0.013671899999999999, 0.0410156, 0.0683594, 0.0683594, 0.0410156, 0.013671899999999999, 0.0019531000000000001]","[3.0, 46.5, 47.5, 48.5, 49.5, 50.5, 51.5, 52.5, 53.5]","[0.4, 0.6]","[33.0, -2.0]"
P029,34,B,1,problem4119,20% chance of 83; 80% chance of -15,50% chance of -2; 50% chance of 14,"[0.2, 0.8]","[83.0, -15.0]","[0.5, 0.5]","[-2.0, 14.0]"
P029,35,B,1,problem580,60% chance of 13; 40% chance of 29,19 for sure,"[0.6, 0.4]","[13.0, 29.0]",[1.0],[19.0]
P029,36,B,1,problem2893,8 for sure,75% chance of 13; 12.5% chance of 9; 6.25% chance of 11; 3.125% chance of 15; 1.5625% chance of 23; 0.78125% chance of 39; 0.78125% chance of 71,[1.0],[8.0],"[0.75, 0.125, 0.0625, 0.03125, 0.015625, 0.0078125, 0.0078125]","[13.0, 9.0, 11.0, 15.0, 23.0, 39.0, 71.0]"
P029,37,A,0,problem1178,25% chance of 32; 75% chance of 21,40% chance of -12; 60% chance of 49,"[0.25, 0.75]","[32.0, 21.0]","[0.4, 0.6]","[-12.0, 49.0]"
P029,38,A,0,problem7622,95% chance of 15; 2.5% chance of 79; 1.25% chance of 77; 0.625% chance of 73; 0.3125% chance of 65; 0.15625% chance of 49; 0.07812% chance of 17; 0.07812% chance of -47,90% chance of 10; 10% chance of 9,"[0.95, 0.025, 0.0125, 0.00625, 0.003125, 0.0015625, 0.0007811999999999999, 0.0007811999999999999]","[15.0, 79.0, 77.0, 73.0, 65.0, 49.0, 17.0, -47.0]","[0.9, 0.1]","[10.0, 9.0]"
P029,39,B,1,problem13439,11 for sure,80% chance of 14; 10% chance of 46.5; 10% chance of 47.5,[1.0],[11.0],"[0.8, 0.1, 0.1]","[14.0, 46.5, 47.5]"
P029,40,B,1,problem709,60% chance of -38; 20% chance of 76; 10% chance of 74; 10% chance of 70,80% chance of 5; 20% chance of -5,"[0.6, 0.2, 0.1, 0.1]","[-38.0, 76.0, 74.0, 70.0]","[0.8, 0.2]","[5.0, -5.0]"
P030,1,A,0,problem6377,19 for sure,40% chance of 8; 60% chance of 23,[1.0],[19.0],"[0.4, 0.6]","[8.0, 23.0]"
P030,2,B,1,problem11979,60% chance of -20; 40% chance of 23,8 for sure,"[0.6, 0.4]","[-20.0, 23.0]",[1.0],[8.0]
P030,3,B,1,problem3812,5 for sure,95% chance of 6; 5% chance of 8,[1.0],[5.0],"[0.95, 0.05]","[6.0, 8.0]"
P030,4,A,0,problem9137,15 for sure,90% chance of 14; 10% chance of 17,[1.0],[15.0],"[0.9, 0.1]","[14.0, 17.0]"
P030,5,A,0,problem13454,80% chance of 23; 20% chance of 13,20% chance of 10; 40% chance of 34; 20% chance of 32; 10% chance of 28; 5% chance of 20; 5% chance of 4,"[0.8, 0.2]","[23.0, 13.0]","[0.2, 0.4, 0.2, 0.1, 0.05, 0.05]","[10.0, 34.0, 32.0, 28.0, 20.0, 4.0]"
P030,6,A,0,problem4071,25% chance of 24; 75% chance of 4,75% chance of -10; 25% chance of 41,"[0.25, 0.75]","[24.0, 4.0]","[0.75, 0.25]","[-10.0, 41.0]"
P030,7,A,0,problem10628,60% chance of -23; 40% chance of 24,-5 for sure,"[0.6, 0.4]","[-23.0, 24.0]",[1.0],[-5.0]
P030,8,A,0,problem8568,29 for sure,25% chance of 17; 75% chance of 39,[1.0],[29.0],"[0.25, 0.75]","[17.0, 39.0]"
P030,9,A,0,problem9949,99% chance of 3; 1% chance of 11,-6 for sure,"[0.99, 0.01]","[3.0, 11.0]",[1.0],[-6.0]
P030,10,A,0,problem3276,27 for sure,20% chance of 9; 2.5% chance of 34.5; 12.5% chance of 35.5; 25% chance of 36.5; 25% chance of 37.5; 12.5% chance of 38.5; 2.5% chance of 39.5,[1.0],[27.0],"[0.2, 0.025, 0.125, 0.25, 0.25, 0.125, 0.025]","[9.0, 34.5, 35.5, 36.5, 37.5, 38.5, 39.5]"
P030,11,B,1,problem674,60% chance of -1; 40% chance of -24,95% chance of -9; 5% chance of 2,"[0.6, 0.4]","[-1.0, -24.0]","[0.95, 0.05]","[-9.0, 2.0]"
P030,12,A,0,problem12531,40% chance of 38; 60% chance of 0,12.5% chance of 13.5; 37.5% chance of 14.5; 37.5% chance of 15.5; 12.5% chance of 16.5,"[0.4, 0.6]","[38.0, 0.0]","[0.125, 0.375, 0.375, 0.125]","[13.5, 14.5, 15.5, 16.5]"
P030,13,A,0,problem558,19 for sure,40% chance of -26; 30% chance of 33.5; 30% chance of 34.5,[1.0],[19.0],"[0.4, 0.3, 0.3]","[-26.0, 33.5, 34.5]"
P030,14,B,1,problem3704,-6 for sure,75% chance of -27; 25% chance of 56,[1.0],[-6.0],"[0.75, 0.25]","[-27.0, 56.0]"
P030,15,B,1,problem12274,80% chance of -19; 20% chance of 59,60% chance of 1; 40% chance of -2,"[0.8, 0.2]","[-19.0, 59.0]","[0.6, 0.4]","[1.0, -2.0]"
P030,16,A,0,problem11753,5% chance of 25; 95% chance of 5,25% chance of -6; 75% chance of 3,"[0.05, 0.95]","[25.0, 5.0]","[0.25, 0.75]","[-6.0, 3.0]"
P030,17,B,1,problem14047,60% chance of 29; 40% chance of 6,5% chance of -22; 95% chance of 20,"[0.6, 0.4]","[29.0, 6.0]","[0.05, 0.95]","[-22.0, 20.0]"
P030,18,A,0,problem1075,24 for sure,1% chance of -7; 49.5% chance of 18; 24.75% chance of 20; 12.375% chance of 24; 12.375% chance of 32,[1.0],[24.0],"[0.01, 0.495, 0.2475, 0.12375, 0.12375]","[-7.0, 18.0, 20.0, 24.0, 32.0]"
P030,19,A,0,problem123,20% chance of -14; 80% chance of 6,-5 for sure,"[0.2, 0.8]","[-14.0, 6.0]",[1.0],[-5.0]
P030,20,B,1,problem13719,10% chance of -16; 90% chance of 9,2 for sure,"[0.1, 0.9]","[-16.0, 9.0]",[1.0],[2.0]
P030,21,A,0,problem5213,95% chance of -1; 0.625% chance of 4.5; 1.875% chance of 5.5; 1.875% chance of 6.5; 0.625% chance of 7.5,0 for sure,"[0.95, 0.00625, 0.01875, 0.01875, 0.00625]","[-1.0, 4.5, 5.5, 6.5, 7.5]",[1.0],[0.0]
P030,22,A,0,problem2425,20% chance of 16; 80% chance of 16,95% chance of 16; 0.15625% chance of 43.5; 0.78125% chance of 44.5; 1.5625% chance of 45.5; 1.5625% chance of 46.5; 0.78125% chance of 47.5; 0.15625% chance of 48.5,"[0.2, 0.8]","[16.0, 16.0]","[0.95, 0.0015625, 0.0078125, 0.015625, 0.015625, 0.0078125, 0.0015625]","[16.0, 43.5, 44.5, 45.5, 46.5, 47.5, 48.5]"
P030,23,B,1,problem5399,-9 for sure,75% chance of -25; 25% chance of 32,[1.0],[-9.0],"[0.75, 0.25]","[-25.0, 32.0]"
P030,24,A,0,problem10095,40% chance of 39; 60% chance of 7,80% chance of -2; 20% chance of 71,"[0.4, 0.6]","[39.0, 7.0]","[0.8, 0.2]","[-2.0, 71.0]"
P030,25,A,0,problem12303,10% chance of -13; 90% chance of 3,80% chance of 4; 20% chance of -11,"[0.1, 0.9]","[-13.0, 3.0]","[0.8, 0.2]","[4.0, -11.0]"
P030,26,B,1,problem128,5 for sure,95% chance of 8; 2.5% chance of 17; 1.25% chance of 19; 0.625% chance of 23; 0.3125% chance of 31; 0.15625% chance of 47; 0.15625% chance of 79,[1.0],[5.0],"[0.95, 0.025, 0.0125, 0.00625, 0.003125, 0.0015625, 0.0015625]","[8.0, 17.0, 19.0, 23.0, 31.0, 47.0, 79.0]"
P030,27,A,0,problem12062,5 for sure,50% chance of 4; 50% chance of 6,[1.0],[5.0],"[0.5, 0.5]","[4.0, 6.0]"
P030,28,B,1,problem10840,90% chance of -7; 10% chance of 11,3 for sure,"[0.9, 0.1]","[-7.0, 11.0]",[1.0],[3.0]
P030,29,B,1,problem13929,40% chance of 48; 60% chance of -15,20% chance of 8; 2.5% chance of 15.5; 12.5% chance of 16.5; 25% chance of 17.5; 25% chance of 18.5; 12.5% chance of 19.5; 2.5% chance of 20.5,"[0.4, 0.6]","[48.0, -15.0]","[0.2, 0.025, 0.125, 0.25, 0.25, 0.125, 0.025]","[8.0, 15.5, 16.5, 17.5, 18.5, 19.5, 20.5]"
P030,30,B,1,problem5393,25 for sure,99% chance of 20; 1% chance of 64,[1.0],[25.0],"[0.99, 0.01]","[20.0, 64.0]"
P030,31,A,0,problem8102,90% chance of -22; 10% chance of 91,10% chance of 23; 90% chance of -13,"[0.9, 0.1]","[-22.0, 91.0]","[0.1, 0.9]","[23.0, -13.0]"
P030,32,A,0,problem2557,95% chance of 30; 5% chance of 67,20% chance of 59; 80% chance of 21,"[0.95, 0.05]","[30.0, 67.0]","[0.2, 0.8]","[59.0, 21.0]"
P030,33,A,0,problem12987,50% chance of -3; 25% chance of -1; 25% chance of 3,-1 for sure,"[0.5, 0.25, 0.25]","[-3.0, -1.0, 3.0]",[1.0],[-1.0]
P030,34,B,1,problem2241,5% chance of 72; 95% chance of -7,50% chance of -16; 1.5625% chance of 12.5; 7.8125% chance of 13.5; 15.625% chance of 14.5; 15.625% chance of 15.5; 7.8125% chance of 16.5; 1.5625% chance of 17.5,"[0.05, 0.95]","[72.0, -7.0]","[0.5, 0.015625, 0.078125, 0.15625, 0.15625, 0.078125, 0.015625]","[-16.0, 12.5, 13.5, 14.5, 15.5, 16.5, 17.5]"
P030,35,A,0,problem11313,14 for sure,60% chance of 4; 0.3125% chance of 26.5; 2.1875% chance of 27.5; 6.5625% chance of 28.5; 10.9375% chance of 29.5; 10.9375% chance of 30.5; 6.5625% chance of 31.5; 2.1875% chance of 32.5; 0.3125% chance of 33.5,[1.0],[14.0],"[0.6, 0.003125, 0.021875, 0.065625, 0.109375, 0.109375, 0.065625, 0.021875, 0.003125]","[4.0, 26.5, 27.5, 28.5, 29.5, 30.5, 31.5, 32.5, 33.5]"
P030,36,A,0,problem10245,40% chance of 16; 60% chance of 4,50% chance of -16; 50% chance of 46,"[0.4, 0.6]","[16.0, 4.0]","[0.5, 0.5]","[-16.0, 46.0]"
P030,37,A,0,problem13099,95% chance of 5; 5% chance of 64,4 for sure,"[0.95, 0.05]","[5.0, 64.0]",[1.0],[4.0]
P030,38,B,1,problem73,75% chance of -7; 12.5% chance of 51.5; 12.5% chance of 52.5,40% chance of 27; 60% chance of -6,"[0.75, 0.125, 0.125]","[-7.0, 51.5, 52.5]","[0.4, 0.6]","[27.0, -6.0]"
P030,39,A,0,problem461,75% chance of -3; 25% chance of 21,1 for sure,"[0.75, 0.25]","[-3.0, 21.0]",[1.0],[1.0]
P030,40,B,1,problem8258,10% chance of 41; 90% chance of -5,25% chance of -11; 37.5% chance of -0.5; 37.5% chance of 0.5,"[0.1, 0.9]","[41.0, -5.0]","[0.25, 0.375, 0.375]","[-11.0, -0.5, 0.5]"
P031,1,A,0,problem5453,5 for sure,90% chance of 7; 10% chance of 12,[1.0],[5.0],"[0.9, 0.1]","[7.0, 12.0]"
P031,2,B,1,problem4676,95% chance of 22; 5% chance of 51,22 for sure,"[0.95, 0.05]","[22.0, 51.0]",[1.0],[22.0]
P031,3,A,0,problem7838,25% chance of 47; 75% chance of 2,50% chance of -4; 25% chance of 41; 12.5% chance of 39; 6.25% chance of 35; 3.125% chance of 27; 1.5625% chance of 11; 1.5625% chance of -21,"[0.25, 0.75]","[47.0, 2.0]","[0.5, 0.25, 0.125, 0.0625, 0.03125, 0.015625, 0.015625]","[-4.0, 41.0, 39.0, 35.0, 27.0, 11.0, -21.0]"
P031,4,B,1,problem14152,40% chance of -16; 30% chance of 48; 30% chance of 46,50% chance of 27; 50% chance of 19,"[0.4, 0.3, 0.3]","[-16.0, 48.0, 46.0]","[0.5, 0.5]","[27.0, 19.0]"
P031,5,B,1,problem9609,90% chance of -6; 10% chance of -16,-7 for sure,"[0.9, 0.1]","[-6.0, -16.0]",[1.0],[-7.0]
P031,6,A,0,problem8308,20% chance of 33; 80% chance of -6,40% chance of -28; 60% chance of 32,"[0.2, 0.8]","[33.0, -6.0]","[0.4, 0.6]","[-28.0, 32.0]"
P031,7,B,1,problem4512,90% chance of -4; 10% chance of -16,50% chance of -7; 50% chance of 4,"[0.9, 0.1]","[-4.0, -16.0]","[0.5, 0.5]","[-7.0, 4.0]"
P031,8,A,0,problem1816,16 for sure,40% chance of 4; 30% chance of 15.5; 30% chance of 16.5,[1.0],[16.0],"[0.4, 0.3, 0.3]","[4.0, 15.5, 16.5]"
P031,9,B,1,problem5845,5% chance of -16; 47.5% chance of 4.5; 47.5% chance of 5.5,60% chance of 14; 40% chance of 1,"[0.05, 0.475, 0.475]","[-16.0, 4.5, 5.5]","[0.6, 0.4]","[14.0, 1.0]"
P031,10,A,0,problem14354,-7 for sure,60% chance of -16; 0.3125% chance of 3.5; 2.1875% chance of 4.5; 6.5625% chance of 5.5; 10.9375% chance of 6.5; 10.9375% chance of 7.5; 6.5625% chance of 8.5; 2.1875% chance of 9.5; 0.3125% chance of 10.5,[1.0],[-7.0],"[0.6, 0.003125, 0.021875, 0.065625, 0.109375, 0.109375, 0.065625, 0.021875, 0.003125]","[-16.0, 3.5, 4.5, 5.5, 6.5, 7.5, 8.5, 9.5, 10.5]"
P031,11,B,1,problem9849,50% chance of -49; 50% chance of 47,11 for sure,"[0.5, 0.5]","[-49.0, 47.0]",[1.0],[11.0]
P031,12,A,0,problem7967,24 for sure,20% chance of 16; 2.5% chance of 29.5; 12.5% chance of 30.5; 25% chance of 31.5; 25% chance of 32.5; 12.5% chance of 33.5; 2.5% chance of 34.5,[1.0],[24.0],"[0.2, 0.025, 0.125, 0.25, 0.25, 0.125, 0.025]","[16.0, 29.5, 30.5, 31.5, 32.5, 33.5, 34.5]"
P031,13,A,0,problem10571,8 for sure,50% chance of -17; 50% chance of 27,[1.0],[8.0],"[0.5, 0.5]","[-17.0, 27.0]"
P031,14,B,1,problem3054,99% chance of 4; 1% chance of 98,12 for sure,"[0.99, 0.01]","[4.0, 98.0]",[1.0],[12.0]
P031,15,A,0,problem207,-1 for sure,95% chance of -3; 0.15625% chance of 20.5; 0.78125% chance of 21.5; 1.5625% chance of 22.5; 1.5625% chance of 23.5; 0.78125% chance of 24.5; 0.15625% chance of 25.5,[1.0],[-1.0],"[0.95, 0.0015625, 0.0078125, 0.015625, 0.015625, 0.0078125, 0.0015625]","[-3.0, 20.5, 21.5, 22.5, 23.5, 24.5, 25.5]"
P031,16,A,0,problem11035,5 for sure,99% chance of 2; 0.5% chance of 45.5; 0.5% chance of 46.5,[1.0],[5.0],"[0.99, 0.005, 0.005]","[2.0, 45.5, 46.5]"
P031,17,B,1,problem9151,5% chance of 16; 95% chance of 25,28 for sure,"[0.05, 0.95]","[16.0, 25.0]",[1.0],[28.0]
P031,18,A,0,problem4720,-3 for sure,80% chance of -2; 10% chance of 4; 5% chance of 6; 2.5% chance of 10; 1.25% chance of 18; 0.625% chance of 34; 0.3125% chance of 66; 0.3125% chance of 130,[1.0],[-3.0],"[0.8, 0.1, 0.05, 0.025, 0.0125, 0.00625, 0.003125, 0.003125]","[-2.0, 4.0, 6.0, 10.0, 18.0, 34.0, 66.0, 130.0]"
P031,19,A,0,problem13364,3 for sure,10% chance of 0; 11.25% chance of 9.5; 33.75% chance of 10.5; 33.75% chance of 11.5; 11.25% chance of 12.5,[1.0],[3.0],"[0.1, 0.1125, 0.3375, 0.3375, 0.1125]","[0.0, 9.5, 10.5, 11.5, 12.5]"
P031,20,B,1,problem8026,95% chance of 23; 5% chance of 28,5% chance of 90; 95% chance of 19,"[0.95, 0.05]","[23.0, 28.0]","[0.05, 0.95]","[90.0, 19.0]"
P031,21,B,1,problem1420,20% chance of 45; 80% chance of -15,40% chance of -14; 30% chance of 13; 15% chance of 11; 7.5% chance of 7; 3.75% chance of -1; 3.75% chance of -17,"[0.2, 0.8]","[45.0, -15.0]","[0.4, 0.3, 0.15, 0.075, 0.0375, 0.0375]","[-14.0, 13.0, 11.0, 7.0, -1.0, -17.0]"
P031,22,A,0,problem4654,1% chance of 75; 99% chance of -6,10% chance of -14; 90% chance of -8,"[0.01, 0.99]","[75.0, -6.0]","[0.1, 0.9]","[-14.0, -8.0]"
P031,23,A,0,problem3323,20% chance of 23; 40% chance of 30; 40% chance of 32,50% chance of 77; 50% chance of -19,"[0.2, 0.4, 0.4]","[23.0, 30.0, 32.0]","[0.5, 0.5]","[77.0, -19.0]"
P031,24,B,1,problem3601,9 for sure,90% chance of 20; 10% chance of 25,[1.0],[9.0],"[0.9, 0.1]","[20.0, 25.0]"
P031,25,A,0,problem11951,27 for sure,90% chance of 28; 10% chance of 54,[1.0],[27.0],"[0.9, 0.1]","[28.0, 54.0]"
P031,26,B,1,problem4356,25% chance of -1; 37.5% chance of 24; 18.75% chance of 26; 9.375% chance of 30; 4.6875% chance of 38; 4.6875% chance of 54,25% chance of 66; 75% chance of 10,"[0.25, 0.375, 0.1875, 0.09375, 0.046875, 0.046875]","[-1.0, 24.0, 26.0, 30.0, 38.0, 54.0]","[0.25, 0.75]","[66.0, 10.0]"
P031,27,A,0,problem6542,25% chance of 30; 75% chance of 11,50% chance of 20; 25% chance of 18; 12.5% chance of 14; 6.25% chance of 6; 6.25% chance of -10,"[0.25, 0.75]","[30.0, 11.0]","[0.5, 0.25, 0.125, 0.0625, 0.0625]","[20.0, 18.0, 14.0, 6.0, -10.0]"
P031,28,A,0,problem5929,99% chance of 23; 1% chance of 68,80% chance of 41; 20% chance of -28,"[0.99, 0.01]","[23.0, 68.0]","[0.8, 0.2]","[41.0, -28.0]"
P031,29,A,0,problem10110,60% chance of 5; 40% chance of 22,60% chance of 33; 40% chance of -17,"[0.6, 0.4]","[5.0, 22.0]","[0.6, 0.4]","[33.0, -17.0]"
P031,30,B,1,problem7489,50% chance of -39; 0.39062% chance of 29.5; 2.73438% chance of 30.5; 8.20312% chance of 31.5; 13.6719% chance of 32.5; 13.6719% chance of 33.5; 8.20312% chance of 34.5; 2.73438% chance of 35.5; 0.39062% chance of 36.5,-5 for sure,"[0.5, 0.0039062000000000003, 0.027343799999999998, 0.0820312, 0.1367188, 0.1367188, 0.0820312, 0.027343799999999998, 0.0039062000000000003]","[-39.0, 29.5, 30.5, 31.5, 32.5, 33.5, 34.5, 35.5, 36.5]",[1.0],[-5.0]
P031,31,A,0,problem14193,5% chance of 61; 95% chance of -8,99% chance of -10; 1% chance of 7,"[0.05, 0.95]","[61.0, -8.0]","[0.99, 0.01]","[-10.0, 7.0]"
P031,32,B,1,problem44,50% chance of 11; 25% chance of 23.5; 25% chance of 24.5,27 for sure,"[0.5, 0.25, 0.25]","[11.0, 23.5, 24.5]",[1.0],[27.0]
P031,33,A,0,problem7996,2 for sure,10% chance of -11; 90% chance of 11,[1.0],[2.0],"[0.1, 0.9]","[-11.0, 11.0]"
P031,34,A,0,problem5939,11 for sure,50% chance of -20; 50% chance of 55,[1.0],[11.0],"[0.5, 0.5]","[-20.0, 55.0]"
P031,35,B,1,problem12628,10% chance of 19; 90% chance of 24,80% chance of 27; 20% chance of 23,"[0.1, 0.9]","[19.0, 24.0]","[0.8, 0.2]","[27.0, 23.0]"
P031,36,A,0,problem10260,75% chance of 18; 25% chance of 36,75% chance of 39; 25% chance of -21,"[0.75, 0.25]","[18.0, 36.0]","[0.75, 0.25]","[39.0, -21.0]"
P031,37,B,1,problem6065,20% chance of -23; 80% chance of 40,26 for sure,"[0.2, 0.8]","[-23.0, 40.0]",[1.0],[26.0]
P031,38,A,0,problem5106,20% chance of -9; 80% chance of -1,60% chance of 14; 40% chance of -24,"[0.2, 0.8]","[-9.0, -1.0]","[0.6, 0.4]","[14.0, -24.0]"
P031,39,B,1,problem4904,60% chance of 45; 40% chance of 8,75% chance of 15; 0.78125% chance of 91.5; 3.90625% chance of 92.5; 7.8125% chance of 93.5; 7.8125% chance of 94.5; 3.90625% chance of 95.5; 0.78125% chance of 96.5,"[0.6, 0.4]","[45.0, 8.0]","[0.75, 0.0078125, 0.0390625, 0.078125, 0.078125, 0.0390625, 0.0078125]","[15.0, 91.5, 92.5, 93.5, 94.5, 95.5, 96.5]"
P031,40,B,1,problem11795,1% chance of -15; 99% chance of 31,25% chance of 40; 75% chance of 23,"[0.01, 0.99]","[-15.0, 31.0]","[0.25, 0.75]","[40.0, 23.0]"
P032,1,B,1,problem13963,50% chance of -47; 50% chance of 70,10 for sure,"[0.5, 0.5]","[-47.0, 70.0]",[1.0],[10.0]
P032,2,B,1,problem10139,80% chance of 26; 20% chance of 1,25% chance of -49; 75% chance of 40,"[0.8, 0.2]","[26.0, 1.0]","[0.25, 0.75]","[-49.0, 40.0]"
P032,3,B,1,problem11757,50% chance of 8.5; 50% chance of 9.5,9 for sure,"[0.5, 0.5]","[8.5, 9.5]",[1.0],[9.0]
P032,4,A,0,problem8839,20% chance of -32; 80% chance of 38,90% chance of 30; 10% chance of 1,"[0.2, 0.8]","[-32.0, 38.0]","[0.9, 0.1]","[30.0, 1.0]"
P032,5,B,1,problem6272,20% chance of 36; 80% chance of -7,90% chance of -1; 10% chance of 43,"[0.2, 0.8]","[36.0, -7.0]","[0.9, 0.1]","[-1.0, 43.0]"
P032,6,B,1,problem2933,20% chance of -7; 80% chance of 25,27 for sure,"[0.2, 0.8]","[-7.0, 25.0]",[1.0],[27.0]
P032,7,B,1,problem5634,75% chance of -15; 25% chance of 98,9 for sure,"[0.75, 0.25]","[-15.0, 98.0]",[1.0],[9.0]
P032,8,B,1,problem693,50% chance of 11; 50% chance of 9,10 for sure,"[0.5, 0.5]","[11.0, 9.0]",[1.0],[10.0]
P032,9,A,0,problem4997,26 for sure,80% chance of 19; 10% chance of 51.5; 10% chance of 52.5,[1.0],[26.0],"[0.8, 0.1, 0.1]","[19.0, 51.5, 52.5]"
P032,10,B,1,problem2684,50% chance of 2; 25% chance of 57; 12.5% chance of 55; 12.5% chance of 51,21 for sure,"[0.5, 0.25, 0.125, 0.125]","[2.0, 57.0, 55.0, 51.0]",[1.0],[21.0]
P032,11,B,1,problem6311,5% chance of -3; 47.5% chance of 22; 23.75% chance of 20; 11.875% chance of 16; 5.9375% chance of 8; 2.96875% chance of -8; 2.96875% chance of -40,10% chance of 97; 90% chance of 1,"[0.05, 0.475, 0.2375, 0.11875, 0.059375, 0.0296875, 0.0296875]","[-3.0, 22.0, 20.0, 16.0, 8.0, -8.0, -40.0]","[0.1, 0.9]","[97.0, 1.0]"
P032,12,A,0,problem599,99% chance of 13; 1% chance of 76,12 for sure,"[0.99, 0.01]","[13.0, 76.0]",[1.0],[12.0]
P032,13,A,0,problem3310,11 for sure,75% chance of -11; 25% chance of 46,[1.0],[11.0],"[0.75, 0.25]","[-11.0, 46.0]"
P032,14,A,0,problem9531,50% chance of 56; 50% chance of 4,60% chance of -7; 40% chance of 80,"[0.5, 0.5]","[56.0, 4.0]","[0.6, 0.4]","[-7.0, 80.0]"
P032,15,B,1,problem1177,99% chance of 20; 1% chance of 73,21 for sure,"[0.99, 0.01]","[20.0, 73.0]",[1.0],[21.0]
P032,16,A,0,problem11958,1% chance of 37; 99% chance of 16,60% chance of -31; 40% chance of 100,"[0.01, 0.99]","[37.0, 16.0]","[0.6, 0.4]","[-31.0, 100.0]"
P032,17,A,0,problem2610,99% chance of 29; 0.5% chance of 58; 0.25% chance of 60; 0.25% chance of 64,23 for sure,"[0.99, 0.005, 0.0025, 0.0025]","[29.0, 58.0, 60.0, 64.0]",[1.0],[23.0]
P032,18,B,1,problem10937,20% chance of -30; 0.625% chance of 1.5; 4.375% chance of 2.5; 13.125% chance of 3.5; 21.875% chance of 4.5; 21.875% chance of 5.5; 13.125% chance of 6.5; 4.375% chance of 7.5; 0.625% chance of 8.5,95% chance of 8; 5% chance of 0,"[0.2, 0.00625, 0.04375, 0.13125, 0.21875, 0.21875, 0.13125, 0.04375, 0.00625]","[-30.0, 1.5, 2.5, 3.5, 4.5, 5.5, 6.5, 7.5, 8.5]","[0.95, 0.05]","[8.0, 0.0]"
P032,19,B,1,problem10960,40% chance of 51; 60% chance of 16,90% chance of 17; 1.25% chance of 84.5; 3.75% chance of 85.5; 3.75% chance of 86.5; 1.25% chance of 87.5,"[0.4, 0.6]","[51.0, 16.0]","[0.9, 0.0125, 0.0375, 0.0375, 0.0125]","[17.0, 84.5, 85.5, 86.5, 87.5]"
P032,20,B,1,problem14228,95% chance of 2; 5% chance of -38,60% chance of 6; 20% chance of 20; 10% chance of 18; 5% chance of 14; 2.5% chance of 6; 1.25% chance of -10; 1.25% chance of -42,"[0.95, 0.05]","[2.0, -38.0]","[0.6, 0.2, 0.1, 0.05, 0.025, 0.0125, 0.0125]","[6.0, 20.0, 18.0, 14.0, 6.0, -10.0, -42.0]"
