row_id,Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std,lottery_A,lottery_B,ev_A,ev_B,sd_A,sd_B,min_A,min_B,max_A,max_B,n_outcomes_A,n_outcomes_B,majority_choice
7694,6225,False,16,1,23,1.0,23,70,0.4,-15,3,5,False,0,0.3875,0.3757215280851852,$23 for sure,60% chance of -$15; 20% chance of $74; 10% chance of $72; 5% chance of $68; 2.5% chance of $60; 2.5% chance of $44,23.0,18.999999999999996,0.0,41.91896945298155,23.0,-15.0,23.0,74.0,1,6,A
7696,6226,False,15,1,55,0.01,10,43,0.01,10,1,6,False,0,0.5466666666666666,0.3248442850410171,1% chance of $55; 99% chance of $10,99% chance of $10; 0.031% chance of $40.5; 0.156% chance of $41.5; 0.312% chance of $42.5; 0.312% chance of $43.5; 0.156% chance of $44.5; 0.031% chance of $45.5,10.450000000000001,10.329999999999998,4.47744346697979,3.2853614717409707,10.0,10.0,55.0,45.5,2,7,B
7698,6227,False,15,1,13,1.0,13,24,0.6,-3,1,4,False,0,0.48,0.4262795863213317,$13 for sure,40% chance of -$3; 7.5% chance of $22.5; 22.5% chance of $23.5; 22.5% chance of $24.5; 7.5% chance of $25.5,13.0,13.200000000000001,0.0,13.24424403278647,13.0,-3.0,13.0,25.5,1,5,A
7702,6229,False,16,1,0,0.6,-20,8,0.25,-12,2,3,False,1,0.8375,0.2753785273643051,60% chance of $0; 40% chance of -$20,75% chance of -$12; 12.5% chance of $6; 6.25% chance of $8; 6.25% chance of $12,-8.0,-7.0,9.797958971132712,8.74642784226795,-20.0,-12.0,0.0,12.0,2,4,B
7704,6230,False,16,1,33,0.4,-2,50,0.25,3,1,8,False,0,0.8125000000000001,0.3222318006239194,40% chance of $33; 60% chance of -$2,75% chance of $3; 0.195% chance of $46.5; 1.367% chance of $47.5; 4.102% chance of $48.5; 6.836% chance of $49.5; 6.836% chance of $50.5; 4.102% chance of $51.5; 1.367% chance of $52.5; 0.195% chance of $53.5,12.000000000000002,14.75,17.146428199482248,20.362342694297237,-2.0,3.0,33.0,53.5,2,9,B
7708,6233,False,16,1,0,1.0,0,20,0.8,-35,2,2,False,0,0.7625,0.233452350598575,$0 for sure,20% chance of -$35; 40% chance of $19; 40% chance of $21,0.0,9.0,0.0,22.018174311236614,0.0,-35.0,0.0,21.0,1,3,B
7722,6245,False,16,1,13,0.9,-21,30,0.2,4,3,4,False,0,0.7625000000000001,0.2848976424378879,90% chance of $13; 10% chance of -$21,80% chance of $4; 10% chance of $33; 5% chance of $31; 2.5% chance of $27; 2.5% chance of $19,9.600000000000001,9.200000000000001,10.2,10.6,-21.0,4.0,13.0,33.0,2,5,B
7723,6246,False,17,1,5,0.01,-3,11,0.2,-4,1,6,False,0,0.7882352941176469,0.2869720215917757,1% chance of $5; 99% chance of -$3,80% chance of -$4; 0.625% chance of $8.5; 3.125% chance of $9.5; 6.25% chance of $10.5; 6.25% chance of $11.5; 3.125% chance of $12.5; 0.625% chance of $13.5,-2.92,-1.0,0.795989949685296,6.020797289396148,-3.0,-4.0,5.0,13.5,2,7,B
7727,6249,False,17,1,-7,1.0,-7,1,0.25,-13,2,2,False,0,0.576470588235294,0.2990180006385608,-$7 for sure,75% chance of -$13; 12.5% chance of $0; 12.5% chance of $2,-7.0,-9.5,0.0,6.082762530298219,-7.0,-13.0,-7.0,2.0,1,3,B
7730,6251,False,17,1,26,1.0,26,18,0.9,14,0,1,False,0,0.2470588235294117,0.3356293473811988,$26 for sure,10% chance of $14; 90% chance of $18,26.0,17.599999999999998,0.0,1.2,26.0,14.0,26.0,18.0,1,2,A
7734,6254,False,15,1,26,1.0,26,81,0.01,21,0,1,False,0,0.6666666666666666,0.3829708431025352,$26 for sure,99% chance of $21; 1% chance of $81,26.0,21.599999999999998,0.0,5.96992462263972,26.0,21.0,26.0,81.0,1,2,B
7740,6259,False,15,1,21,1.0,21,35,0.25,15,0,1,False,0,0.5733333333333335,0.3692979181920098,$21 for sure,75% chance of $15; 25% chance of $35,21.0,20.0,0.0,8.660254037844387,21.0,15.0,21.0,35.0,1,2,B
7742,6260,False,16,1,-9,1.0,-9,9,0.5,-7,1,8,False,0,0.8125000000000001,0.3222318006239194,-$9 for sure,50% chance of -$7; 0.391% chance of $5.5; 2.734% chance of $6.5; 8.203% chance of $7.5; 13.672% chance of $8.5; 13.672% chance of $9.5; 8.203% chance of $10.5; 2.734% chance of $11.5; 0.391% chance of $12.5,-9.0,1.0,0.0,8.054501846793507,-9.0,-7.0,-9.0,12.5,1,9,B
7745,6262,False,15,1,6,0.4,-11,25,0.01,-1,0,1,False,0,0.68,0.405674042269688,40% chance of $6; 60% chance of -$11,99% chance of -$1; 1% chance of $25,-4.199999999999999,-0.74,8.328265125462805,2.586967336477212,-11.0,-1.0,6.0,25.0,2,2,B
7747,6263,False,15,1,17,1.0,17,55,0.05,16,0,1,False,0,0.6133333333333333,0.3961721607488101,$17 for sure,95% chance of $16; 5% chance of $55,17.0,17.95,0.0,8.499852939904313,17.0,16.0,17.0,55.0,1,2,B
7751,6266,False,15,1,28,1.0,28,39,0.1,17,0,1,False,0,0.3333333333333333,0.3598941643369749,$28 for sure,90% chance of $17; 10% chance of $39,28.0,19.200000000000003,0.0,6.6000000000000005,28.0,17.0,28.0,39.0,1,2,A
7754,6268,False,15,1,10,1.0,10,10,1.0,10,3,5,False,0,0.3733333333333333,0.376955220278534,$10 for sure,50% chance of $14; 25% chance of $12; 12.5% chance of $8; 6.25% chance of $0; 6.25% chance of -$16,10.0,10.0,0.0,7.615773105863909,10.0,-16.0,10.0,14.0,1,5,A
7777,6291,False,15,1,-3,0.99,-13,32,0.1,-11,0,1,False,0,0.6133333333333333,0.4033195589934446,99% chance of -$3; 1% chance of -$13,90% chance of -$11; 10% chance of $32,-3.0999999999999996,-6.7,0.9949874371066204,12.9,-13.0,-11.0,-3.0,32.0,2,2,B
7779,6293,False,15,1,28,0.05,9,12,0.01,6,0,1,False,1,0.3066666666666667,0.376955220278534,5% chance of $28; 95% chance of $9,99% chance of $6; 1% chance of $12,9.95,6.06,4.140953996363639,0.5969924622639721,9.0,6.0,28.0,12.0,2,2,A
7790,6304,False,15,1,9,0.95,-23,15,0.99,4,0,1,False,0,0.8,0.3207134902949092,95% chance of $9; 5% chance of -$23,1% chance of $4; 99% chance of $15,7.399999999999998,14.89,6.974238309665081,1.0944861808172826,-23.0,4.0,9.0,15.0,2,2,B
7792,6305,False,15,1,73,0.4,0,29,1.0,29,0,1,False,0,0.4000000000000001,0.3295017884191655,40% chance of $73; 60% chance of $0,$29 for sure,29.200000000000003,29.0,35.7625502446344,0.0,0.0,29.0,73.0,29.0,2,1,A
7800,6313,False,15,1,28,1.0,28,35,0.9,15,1,2,False,0,0.5066666666666667,0.4131182235954578,$28 for sure,10% chance of $15; 45% chance of $34.5; 45% chance of $35.5,28.0,33.0,0.0,6.018720794321664,28.0,15.0,28.0,35.5,1,3,B
7802,6314,False,15,1,45,0.25,9,48,0.25,21,0,1,False,0,0.7688888888888888,0.3453699802826286,25% chance of $45; 75% chance of $9,75% chance of $21; 25% chance of $48,18.0,27.75,15.588457268119896,11.691342951089922,9.0,21.0,45.0,48.0,2,2,B
7804,6315,False,15,1,18,1.0,18,92,0.2,8,0,1,False,0,0.52,0.3764495792457281,$18 for sure,80% chance of $8; 20% chance of $92,18.0,24.800000000000004,0.0,33.599999999999994,18.0,8.0,18.0,92.0,1,2,B
7817,6327,False,15,1,0,1.0,0,33,0.4,-30,2,4,False,0,0.5599999999999999,0.4154171741411621,$0 for sure,60% chance of -$30; 20% chance of $30; 10% chance of $32; 5% chance of $36; 5% chance of $44,0.0,-4.800000000000004,0.0,30.999354831996097,0.0,-30.0,0.0,44.0,1,5,B
7819,6328,False,15,1,24,1.0,24,18,0.8,13,0,1,False,0,0.28,0.3098386676965933,$24 for sure,20% chance of $13; 80% chance of $18,24.0,17.0,0.0,1.9999999999999998,24.0,13.0,24.0,18.0,1,2,A
7824,6333,False,16,1,107,0.05,-5,30,0.1,-6,1,8,False,0,0.2999999999999999,0.3183289703016886,5% chance of $107; 95% chance of -$5,90% chance of -$6; 0.078% chance of $26.5; 0.547% chance of $27.5; 1.641% chance of $28.5; 2.734% chance of $29.5; 2.734% chance of $30.5; 1.641% chance of $31.5; 0.547% chance of $32.5; 0.078% chance of $33.5,0.6000000000000005,-2.3999999999999995,24.409834083827775,10.808098815240356,-5.0,-6.0,107.0,33.5,2,9,A
7828,6336,False,16,1,45,0.1,3,40,0.1,-2,1,8,False,0,0.3625000000000001,0.3518996068956789,10% chance of $45; 90% chance of $3,90% chance of -$2; 0.078% chance of $36.5; 0.547% chance of $37.5; 1.641% chance of $38.5; 2.734% chance of $39.5; 2.734% chance of $40.5; 1.641% chance of $41.5; 0.547% chance of $42.5; 0.078% chance of $43.5,7.2,2.200000000000001,12.6,12.606942531795726,3.0,-2.0,45.0,43.5,2,9,A
7830,6337,False,16,1,68,0.2,13,28,0.8,24,0,1,False,-1,0.5875,0.3612478373637689,20% chance of $68; 80% chance of $13,20% chance of $24; 80% chance of $28,24.0,27.200000000000003,22.0,1.5999999999999999,13.0,24.0,68.0,28.0,2,2,B
7833,6339,False,16,1,8,1.0,8,61,0.5,-46,1,8,False,0,0.35,0.322490309931942,$8 for sure,50% chance of -$46; 0.391% chance of $57.5; 2.734% chance of $58.5; 8.203% chance of $59.5; 13.672% chance of $60.5; 13.672% chance of $61.5; 8.203% chance of $62.5; 2.734% chance of $63.5; 0.391% chance of $64.5,8.0,7.5,0.0,53.508176945210906,8.0,-46.0,8.0,64.5,1,9,A
7890,6396,False,16,1,21,1.0,21,41,0.6,-21,0,1,False,0,0.275,0.3087609647175843,$21 for sure,40% chance of -$21; 60% chance of $41,21.0,16.199999999999996,0.0,30.373672810511408,21.0,-21.0,21.0,41.0,1,2,A
7905,6411,False,16,1,15,0.4,-20,34,0.1,0,2,6,False,1,0.9375,0.1746424919657298,40% chance of $15; 60% chance of -$20,90% chance of $0; 5% chance of $29; 2.5% chance of $31; 1.25% chance of $35; 0.625% chance of $43; 0.312% chance of $59; 0.312% chance of $91,-6.0,3.399999999999992,17.146428199482248,10.869222603295938,-20.0,0.0,15.0,91.0,2,7,B
7907,6412,False,16,1,12,1.0,12,42,0.1,10,0,1,False,0,0.675,0.3714835124201341,$12 for sure,90% chance of $10; 10% chance of $42,12.0,13.2,0.0,9.600000000000001,12.0,10.0,12.0,42.0,1,2,B
7910,6415,False,16,1,-5,1.0,-5,4,0.95,-2,2,2,False,0,0.9125,0.1927865832122834,-$5 for sure,5% chance of -$2; 47.5% chance of $3; 47.5% chance of $5,-5.0,3.6999999999999997,0.0,1.6309506430300094,-5.0,-2.0,-5.0,5.0,1,3,B
7912,6416,False,16,1,-7,1.0,-7,28,0.25,-20,0,1,False,0,0.5375,0.3480900266693469,-$7 for sure,75% chance of -$20; 25% chance of $28,-7.0,-8.0,0.0,20.784609690826528,-7.0,-20.0,-7.0,28.0,1,2,B
7913,6417,False,16,1,-1,0.9,-29,14,0.1,-2,2,4,False,0,0.8875,0.2629955639676583,90% chance of -$1; 10% chance of -$29,90% chance of -$2; 5% chance of $11; 2.5% chance of $13; 1.25% chance of $17; 1.25% chance of $25,-3.7999999999999994,-0.4000000000000006,8.399999999999999,5.013980454688668,-29.0,-2.0,-1.0,25.0,2,5,B
7915,6419,False,17,1,12,1.0,12,20,0.01,19,2,3,False,0,0.7647058823529411,0.2760008525136024,$12 for sure,99% chance of $19; 0.5% chance of $18; 0.25% chance of $20; 0.25% chance of $24,12.0,19.01,0.0,0.2643860813280497,12.0,18.0,12.0,24.0,1,4,B
7920,6423,False,17,1,25,0.2,-14,20,0.05,-8,2,5,False,0,0.4941176470588234,0.40073461953532,20% chance of $25; 80% chance of -$14,95% chance of -$8; 2.5% chance of $16; 1.25% chance of $18; 0.625% chance of $22; 0.312% chance of $30; 0.313% chance of $46,-6.200000000000001,-6.599999999999999,15.600000000000001,6.335613624582868,-14.0,-8.0,25.0,46.0,2,6,A
7922,6424,False,17,1,21,1.0,21,49,0.1,13,2,3,False,0,0.5058823529411764,0.4422535870901645,$21 for sure,90% chance of $13; 5% chance of $47; 2.5% chance of $49; 2.5% chance of $53,21.0,16.599999999999998,0.0,10.82774214691133,21.0,13.0,21.0,53.0,1,4,B
7924,6425,False,16,1,48,0.25,-17,47,0.4,-18,0,1,False,1,0.65,0.3464101615137754,25% chance of $48; 75% chance of -$17,60% chance of -$18; 40% chance of $47,-0.75,8.000000000000002,28.145825622994256,31.843366656181317,-17.0,-18.0,48.0,47.0,2,2,B
7935,6435,False,15,1,59,0.1,23,60,0.25,15,0,1,False,-1,0.4666666666666667,0.4117326918327103,10% chance of $59; 90% chance of $23,75% chance of $15; 25% chance of $60,26.6,26.25,10.8,19.48557158514987,23.0,15.0,59.0,60.0,2,2,A
7943,6443,False,16,1,9,1.0,9,37,0.25,-8,1,8,False,0,0.3375,0.3480900266693469,$9 for sure,75% chance of -$8; 0.195% chance of $33.5; 1.367% chance of $34.5; 4.102% chance of $35.5; 6.836% chance of $36.5; 6.836% chance of $37.5; 4.102% chance of $38.5; 1.367% chance of $39.5; 0.195% chance of $40.5,9.0,3.25,0.0,19.49679460834524,9.0,-8.0,9.0,40.5,1,9,A
7945,6444,False,16,1,30,0.4,0,54,0.4,-16,0,1,False,-1,0.25,0.3386246693120078,40% chance of $30; 60% chance of $0,60% chance of -$16; 40% chance of $54,12.0,12.000000000000002,14.696938456699069,34.292856398964496,0.0,-16.0,30.0,54.0,2,2,A
7951,6449,False,16,1,11,1.0,11,12,0.99,-1,0,1,False,0,0.6625000000000001,0.3324154027718932,$11 for sure,1% chance of -$1; 99% chance of $12,11.0,11.87,0.0,1.2934836682386064,11.0,-1.0,11.0,12.0,1,2,B
7983,6480,False,15,1,90,0.25,6,96,0.05,30,0,1,False,1,0.6533333333333334,0.4240395309514477,25% chance of $90; 75% chance of $6,95% chance of $30; 5% chance of $96,27.0,33.3,36.373066958946424,14.384366513684224,6.0,30.0,90.0,96.0,2,2,B
7984,6481,False,15,1,-9,1.0,-9,5,0.5,-24,2,4,False,0,0.5866666666666666,0.324844285041017,-$9 for sure,50% chance of -$24; 25% chance of $2; 12.5% chance of $4; 6.25% chance of $8; 6.25% chance of $16,-9.0,-9.5,0.0,14.857657958103626,-9.0,-24.0,-9.0,16.0,1,5,B
7996,6493,False,15,1,2,1.0,2,11,0.9,-11,0,1,False,0,0.4933333333333334,0.4267261863247181,$2 for sure,10% chance of -$11; 90% chance of $11,2.0,8.8,0.0,6.599999999999999,2.0,-11.0,2.0,11.0,1,2,A
7998,6495,False,16,1,-10,1.0,-10,-6,0.6,-7,3,4,False,0,0.7125,0.3575378767813745,-$10 for sure,40% chance of -$7; 30% chance of -$3; 15% chance of -$5; 7.5% chance of -$9; 7.5% chance of -$17,-10.0,-6.400000000000002,0.0,3.583294573433785,-10.0,-17.0,-10.0,-3.0,1,5,B
8001,6497,False,16,1,18,1.0,18,13,0.99,-9,0,1,False,0,0.125,0.2720294101747089,$18 for sure,1% chance of -$9; 99% chance of $13,18.0,12.78,0.0,2.188972361634565,18.0,-9.0,18.0,13.0,1,2,A
8007,6502,False,15,1,-2,0.95,-45,-4,1.0,-4,0,1,False,0,0.52,0.405674042269688,95% chance of -$2; 5% chance of -$45,-$4 for sure,-4.150000000000002,-4.0,9.371632728612452,0.0,-45.0,-4.0,-2.0,-4.0,2,1,B
8050,6544,False,15,1,30,1.0,30,65,0.75,-42,0,1,False,0,0.3866666666666666,0.3739111175259754,$30 for sure,25% chance of -$42; 75% chance of $65,30.0,38.25,0.0,46.332359102467464,30.0,-42.0,30.0,65.0,1,2,A
8057,6550,False,16,1,28,0.75,-27,50,0.25,-9,0,1,False,0,0.4,0.3265986323710904,75% chance of $28; 25% chance of -$27,75% chance of -$9; 25% chance of $50,14.25,5.75,23.81569860407206,25.54774941164094,-27.0,-9.0,28.0,50.0,2,2,A
8060,6553,False,31,1,13,0.99,13,19,0.8,-30,1,8,False,0,0.4838709677419355,0.3337631637289615,99% chance of $13; 1% chance of $13,20% chance of -$30; 0.625% chance of $15.5; 4.375% chance of $16.5; 13.125% chance of $17.5; 21.875% chance of $18.5; 21.875% chance of $19.5; 13.125% chance of $20.5; 4.375% chance of $21.5; 0.625% chance of $22.5,13.0,9.200000000000003,0.0,19.635681806344284,13.0,-30.0,13.0,22.5,2,9,A
8075,6567,False,16,1,63,0.01,-3,26,0.6,-49,0,1,False,-1,0.525,0.3714835124201342,1% chance of $63; 99% chance of -$3,40% chance of -$49; 60% chance of $26,-2.34,-4.000000000000002,6.566917084903692,36.742346141747674,-3.0,-49.0,63.0,26.0,2,2,B
8078,6569,False,18,1,-6,1.0,-6,-3,0.2,-16,0,1,False,0,0.1777777777777777,0.2819168745978263,-$6 for sure,80% chance of -$16; 20% chance of -$3,-6.0,-13.4,0.0,5.2,-6.0,-16.0,-6.0,-3.0,1,2,A
8084,6575,False,18,1,14,1.0,14,16,0.95,6,0,1,False,0,0.6444444444444444,0.3791976393296808,$14 for sure,5% chance of $6; 95% chance of $16,14.0,15.5,0.0,2.1794494717703374,14.0,6.0,14.0,16.0,1,2,B
8088,6578,False,18,1,4,0.25,-11,48,0.25,-19,2,3,False,0,0.7555555555555556,0.3467873093244571,25% chance of $4; 75% chance of -$11,75% chance of -$19; 12.5% chance of $46; 6.25% chance of $48; 6.25% chance of $52,-7.25,-2.25,6.49519052838329,29.03769102390891,-11.0,-19.0,4.0,52.0,2,4,B
8090,6579,False,16,1,22,0.25,14,16,0.8,-16,0,1,False,0,0.1375,0.2604483314082341,25% chance of $22; 75% chance of $14,20% chance of -$16; 80% chance of $16,16.0,9.600000000000001,3.4641016151377544,12.799999999999999,14.0,-16.0,22.0,16.0,2,2,A
8095,6582,False,16,1,-2,0.99,-24,4,0.05,0,0,1,False,0,0.8500000000000001,0.3306559138036599,99% chance of -$2; 1% chance of -$24,95% chance of $0; 5% chance of $4,-2.22,0.2,2.188972361634565,0.8717797887081347,-24.0,0.0,-2.0,4.0,2,2,B
8097,6584,False,16,1,74,0.2,-31,-11,0.5,-14,2,4,False,0,0.1875,0.3138470965295043,20% chance of $74; 80% chance of -$31,50% chance of -$14; 25% chance of -$14; 12.5% chance of -$12; 6.25% chance of -$8; 6.25% chance of $0,-10.0,-12.5,42.0,3.570714214271425,-31.0,-14.0,74.0,0.0,2,5,A
8100,6586,False,15,1,19,1.0,19,36,0.8,-48,0,1,False,0,0.2933333333333333,0.384460041889302,$19 for sure,20% chance of -$48; 80% chance of $36,19.0,19.200000000000003,0.0,33.599999999999994,19.0,-48.0,19.0,36.0,1,2,A
8105,6591,False,15,1,20,0.01,19,72,0.5,-28,0,1,False,0,0.4933333333333334,0.3614784456460256,1% chance of $20; 99% chance of $19,50% chance of -$28; 50% chance of $72,19.009999999999998,22.0,0.099498743710662,50.0,19.0,-28.0,20.0,72.0,2,2,A
8106,6592,False,15,1,7,0.8,2,10,0.8,-7,0,1,False,0,0.4266666666666667,0.3990464825532174,80% chance of $7; 20% chance of $2,20% chance of -$7; 80% chance of $10,6.0,6.6000000000000005,1.9999999999999998,6.8,2.0,-7.0,7.0,10.0,2,2,A
8108,6594,False,18,1,68,0.4,-30,9,1.0,9,0,1,False,0,0.6222222222222222,0.3281957012220812,40% chance of $68; 60% chance of -$30,$9 for sure,9.200000000000003,9.0,48.00999895855029,0.0,-30.0,9.0,68.0,9.0,2,1,B
8109,6595,False,18,1,29,1.0,29,36,0.6,13,0,1,False,0,0.3555555555555555,0.3973770208907733,$29 for sure,40% chance of $13; 60% chance of $36,29.0,26.799999999999997,0.0,11.26765281680262,29.0,13.0,29.0,36.0,1,2,A
8110,6596,False,18,1,20,0.4,-5,29,0.05,3,2,4,False,0,0.7444444444444446,0.3203347921861865,40% chance of $20; 60% chance of -$5,95% chance of $3; 2.5% chance of $26; 1.25% chance of $28; 0.625% chance of $32; 0.625% chance of $40,5.0,4.300000000000002,12.24744871391589,5.758472019555192,-5.0,3.0,20.0,40.0,2,5,B
8115,6600,False,19,1,3,0.99,-1,21,0.5,-28,2,6,False,1,0.4736842105263158,0.3841904985567532,99% chance of $3; 1% chance of -$1,50% chance of -$28; 25% chance of $16; 12.5% chance of $18; 6.25% chance of $22; 3.125% chance of $30; 1.562% chance of $46; 1.562% chance of $78,2.96,-3.5,0.3979949748426481,25.89884167293974,-1.0,-28.0,3.0,78.0,2,7,A
8116,6601,False,16,1,13,1.0,13,61,0.2,2,2,5,False,0,0.575,0.3642343567906063,$13 for sure,80% chance of $2; 10% chance of $57; 5% chance of $59; 2.5% chance of $63; 1.25% chance of $71; 1.25% chance of $87,13.0,13.799999999999997,0.0,23.844496220302076,13.0,2.0,13.0,87.0,1,6,B
8120,6604,False,15,1,38,0.75,-2,42,0.4,15,0,1,False,0,0.56,0.4289522117905442,75% chance of $38; 25% chance of -$2,60% chance of $15; 40% chance of $42,28.0,25.8,17.320508075688775,13.227244611029162,-2.0,15.0,38.0,42.0,2,2,B
8123,6606,False,15,1,14,0.95,12,25,0.75,-17,2,4,False,1,0.2266666666666667,0.3283436063174123,95% chance of $14; 5% chance of $12,25% chance of -$17; 37.5% chance of $22; 18.75% chance of $24; 9.375% chance of $28; 9.375% chance of $36,13.899999999999999,14.5,0.4358898943540675,18.614510468986285,12.0,-17.0,14.0,36.0,2,5,A
8126,6608,False,15,1,4,1.0,4,52,0.25,-14,3,6,False,0,0.4800000000000001,0.4126568965687043,$4 for sure,75% chance of -$14; 12.5% chance of $57; 6.25% chance of $55; 3.125% chance of $51; 1.562% chance of $43; 0.781% chance of $27; 0.781% chance of -$5,4.0,2.5,0.0,29.189039038652847,4.0,-14.0,4.0,57.0,1,7,A
8127,6609,False,15,1,10,1.0,10,85,0.25,-21,3,7,False,0,0.26,0.2501428163498376,$10 for sure,75% chance of -$21; 12.5% chance of $91; 6.25% chance of $89; 3.125% chance of $85; 1.562% chance of $77; 0.781% chance of $61; 0.391% chance of $29; 0.391% chance of -$35,10.0,5.5,0.0,46.75735236302415,10.0,-35.0,10.0,91.0,1,8,A
8130,6611,False,16,1,30,0.01,8,19,0.75,14,0,1,False,0,0.7107142857142856,0.3506844619265796,1% chance of $30; 99% chance of $8,25% chance of $14; 75% chance of $19,8.22,17.75,2.188972361634564,2.165063509461097,8.0,14.0,30.0,19.0,2,2,B
8132,6612,False,16,1,96,0.2,-24,34,0.5,-37,0,1,False,0,0.575,0.3785938897200182,20% chance of $96; 80% chance of -$24,50% chance of -$37; 50% chance of $34,0.0,-1.5,48.0,35.5,-24.0,-37.0,96.0,34.0,2,2,B
8135,6614,False,15,1,20,1.0,20,80,0.2,3,0,1,False,0,0.4400000000000001,0.415417174141162,$20 for sure,80% chance of $3; 20% chance of $80,20.0,18.4,0.0,30.8,20.0,3.0,20.0,80.0,1,2,A
8147,6626,False,16,1,17,1.0,17,16,0.99,3,0,1,False,0,0.2,0.2732520204255893,$17 for sure,1% chance of $3; 99% chance of $16,17.0,15.87,0.0,1.2934836682386064,17.0,3.0,17.0,16.0,1,2,A
8151,6629,False,16,1,27,1.0,27,26,0.05,20,0,1,False,0,0.125,0.2294921930407801,$27 for sure,95% chance of $20; 5% chance of $26,27.0,20.3,0.0,1.307669683062202,27.0,20.0,27.0,26.0,1,2,A
8155,6632,False,16,1,9,0.75,2,54,0.25,-3,1,8,False,0,0.225,0.3172801075810878,75% chance of $9; 25% chance of $2,75% chance of -$3; 0.195% chance of $50.5; 1.367% chance of $51.5; 4.102% chance of $52.5; 6.836% chance of $53.5; 6.836% chance of $54.5; 4.102% chance of $55.5; 1.367% chance of $56.5; 0.195% chance of $57.5,7.25,11.25,3.031088913245535,24.690585250252777,2.0,-3.0,9.0,57.5,2,9,A
8164,6639,False,16,1,5,1.0,5,42,0.25,-20,0,1,False,0,0.1875,0.2578759391645526,$5 for sure,75% chance of -$20; 25% chance of $42,5.0,-4.5,0.0,26.846787517317598,5.0,-20.0,5.0,42.0,1,2,A
8166,6640,False,16,1,-2,1.0,-2,58,0.25,-23,1,6,False,0,0.5499999999999999,0.3306559138036599,-$2 for sure,75% chance of -$23; 0.781% chance of $55.5; 3.906% chance of $56.5; 7.812% chance of $57.5; 7.812% chance of $58.5; 3.906% chance of $59.5; 0.781% chance of $60.5,-2.0,-2.75,0.0,35.078483433580764,-2.0,-23.0,-2.0,60.5,1,7,B
8172,6644,False,16,1,52,0.6,-48,57,0.01,19,0,1,False,0,0.7875000000000001,0.2680174123696692,60% chance of $52; 40% chance of -$48,99% chance of $19; 1% chance of $57,11.999999999999996,19.38,48.98979485566356,3.7809522610051562,-48.0,19.0,52.0,57.0,2,2,B
8182,6654,False,16,1,65,0.01,25,46,0.4,9,1,2,False,0,0.2500000000000001,0.2129162589689509,1% chance of $65; 99% chance of $25,60% chance of $9; 20% chance of $45.5; 20% chance of $46.5,25.4,23.8,3.97994974842648,18.1289823211343,25.0,9.0,65.0,46.5,2,3,A
8191,6660,False,16,1,28,0.25,27,30,0.4,30,0,1,False,0,0.7124999999999999,0.3649200825751669,25% chance of $28; 75% chance of $27,60% chance of $30; 40% chance of $30,27.25,30.0,0.4330127018922193,0.0,27.0,30.0,28.0,30.0,2,2,B
8196,6664,False,16,1,23,1.0,23,31,0.9,4,0,1,False,0,0.525,0.3991657967979388,$23 for sure,10% chance of $4; 90% chance of $31,23.0,28.3,0.0,8.1,23.0,4.0,23.0,31.0,1,2,B
8198,6666,False,16,1,28,1.0,28,43,0.05,32,3,3,False,0,0.6375,0.3667424164178449,$28 for sure,95% chance of $32; 2.5% chance of $45; 1.25% chance of $43; 1.25% chance of $39,28.0,32.550000000000004,0.0,2.459166525471588,28.0,32.0,28.0,45.0,1,4,B
8200,6667,False,16,1,-5,1.0,-5,8,0.6,-6,0,1,False,0,0.8125,0.3304037933599835,-$5 for sure,40% chance of -$6; 60% chance of $8,-5.0,2.3999999999999995,0.0,6.858571279792898,-5.0,-6.0,-5.0,8.0,1,2,B
